unix_ms,frame,current_fps,smoothed_fps,dt
1748121558743,876,23,23,0.04201568
1748121558784,877,24,23,0.04125282
1748121558826,878,24,24,0.041605
1748121558868,879,23,23,0.04195339
1748121558909,880,23,23,0.04243339
1748121558951,881,24,23,0.04151662
1748121558993,882,24,23,0.04130782
1748121559035,883,23,23,0.04206433
1748121559077,884,23,23,0.04207021
1748121559118,885,24,23,0.04123902
1748121559160,886,23,23,0.04183209
1748121559202,887,24,23,0.04156448
1748121559244,888,23,23,0.04270469
1748121559285,889,23,23,0.04181131
1748121559327,890,24,24,0.04059443
1748121559369,891,23,23,0.04197386
1748121559411,892,23,23,0.04176735
1748121559452,893,23,23,0.04173068
1748121559494,894,23,23,0.04177834
1748121559536,895,24,23,0.0415224
1748121559578,896,23,23,0.0422699
1748121559620,897,24,23,0.04137579
1748121559661,898,23,23,0.04167245
1748121559703,899,23,23,0.04234651
1748121559745,900,24,23,0.04144407
1748121559787,901,23,23,0.0417574
1748121559828,902,24,23,0.04144063
1748121559870,903,23,23,0.04213027
1748121559912,904,23,23,0.04198131
1748121559954,905,24,23,0.04133563
1748121560002,906,23,23,0.04192506
1748121560038,907,20,23,0.04846099
1748121560079,908,27,24,0.03610303
1748121560121,909,24,24,0.04099709
1748121560163,910,23,24,0.04173391
1748121560204,911,24,24,0.04124891
1748121560246,912,23,24,0.04228698
1748121560288,913,24,24,0.04161157
1748121560330,914,24,24,0.04139985
1748121560371,915,23,23,0.04250782
1748121560413,916,24,24,0.0410061
1748121560455,917,23,23,0.04210641
1748121560497,918,23,23,0.04178714
1748121560539,919,23,23,0.04207776
1748121560580,920,23,23,0.04169323
1748121560622,921,23,23,0.04177688
1748121560663,922,24,24,0.04118375
1748121560706,923,23,23,0.04188959
1748121560747,924,23,23,0.0422662
1748121560789,925,24,24,0.04102959
1748121560831,926,23,23,0.04288542
1748121560873,927,24,23,0.04134803
1748121560914,928,23,23,0.04195052
1748121560956,929,24,24,0.04113615
1748121560998,930,23,23,0.04201198
1748121561039,931,24,24,0.04127193
1748121561081,932,23,24,0.04172469
1748121561123,933,23,23,0.04184839
1748121561165,934,23,23,0.04177302
1748121561207,935,23,23,0.04273386
1748121561248,936,24,23,0.04113052
1748121561290,937,24,23,0.04152844
1748121561332,938,24,24,0.04138771
1748121561374,939,23,23,0.04333844
1748121561415,940,24,23,0.0408511
1748121561457,941,24,24,0.04128151
